,year_month,product,location,quantity,date
479,2015-08,Medicine_3,Thane,996,2015-08-01
480,2015-08,Medicine_4,Ahmednagar,1184,2015-08-01
481,2015-08,Medicine_4,Akola,1265,2015-08-01
482,2015-08,Medicine_4,Amravati,1365,2015-08-01
483,2015-08,Medicine_4,Aurangabad,1004,2015-08-01
484,2015-08,Medicine_4,Chandrapur,939,2015-08-01
485,2015-08,Medicine_4,Dhule,860,2015-08-01
486,2015-08,Medicine_4,Ichalkaranji,919,2015-08-01
487,2015-08,Medicine_4,Jalgaon,845,2015-08-01
488,2015-08,Medicine_4,Jalna,1059,2015-08-01
489,2015-08,Medicine_4,Kolhapur,863,2015-08-01
490,2015-08,Medicine_4,Latur,1186,2015-08-01
491,2015-08,Medicine_4,Mumbai,838,2015-08-01
492,2015-08,Medicine_4,Nagpur,964,2015-08-01
493,2015-08,Medicine_4,Nanded,1364,2015-08-01
494,2015-08,Medicine_4,Nashik,971,2015-08-01
495,2015-08,Medicine_4,Parbhani,984,2015-08-01
496,2015-08,Medicine_4,Pune,1235,2015-08-01
497,2015-08,Medicine_4,Satara,1035,2015-08-01
498,2015-08,Medicine_4,Solapur,1027,2015-08-01
499,2015-08,Medicine_4,Thane,1050,2015-08-01
500,2015-08,Medicine_5,Ahmednagar,932,2015-08-01
501,2015-08,Medicine_5,Akola,1186,2015-08-01
502,2015-08,Medicine_5,Amravati,1141,2015-08-01
503,2015-08,Medicine_5,Aurangabad,1091,2015-08-01
504,2015-08,Medicine_5,Chandrapur,851,2015-08-01
505,2015-08,Medicine_5,Dhule,1139,2015-08-01
506,2015-08,Medicine_5,Ichalkaranji,1155,2015-08-01
507,2015-08,Medicine_5,Jalgaon,910,2015-08-01
508,2015-08,Medicine_5,Jalna,1177,2015-08-01
509,2015-08,Medicine_5,Kolhapur,898,2015-08-01
510,2015-08,Medicine_5,Latur,1170,2015-08-01
511,2015-08,Medicine_5,Mumbai,1102,2015-08-01
512,2015-08,Medicine_5,Nagpur,981,2015-08-01
513,2015-08,Medicine_5,Nanded,953,2015-08-01
514,2015-08,Medicine_5,Nashik,918,2015-08-01
515,2015-08,Medicine_5,Parbhani,991,2015-08-01
516,2015-08,Medicine_5,Pune,1072,2015-08-01
517,2015-08,Medicine_5,Satara,1241,2015-08-01
518,2015-08,Medicine_5,Solapur,813,2015-08-01
519,2015-08,Medicine_5,Thane,984,2015-08-01
520,2015-08,Medicine_6,Ahmednagar,1047,2015-08-01
521,2015-08,Medicine_6,Akola,958,2015-08-01
522,2015-08,Medicine_6,Amravati,1050,2015-08-01
523,2015-08,Medicine_6,Aurangabad,1008,2015-08-01
524,2015-08,Medicine_6,Chandrapur,940,2015-08-01
525,2015-08,Medicine_6,Dhule,1039,2015-08-01
526,2015-08,Medicine_6,Ichalkaranji,834,2015-08-01
527,2015-08,Medicine_6,Jalgaon,993,2015-08-01
528,2015-08,Medicine_6,Jalna,1102,2015-08-01
529,2015-08,Medicine_6,Kolhapur,914,2015-08-01
530,2015-08,Medicine_6,Latur,1021,2015-08-01
531,2015-08,Medicine_6,Mumbai,876,2015-08-01
532,2015-08,Medicine_6,Nagpur,866,2015-08-01
533,2015-08,Medicine_6,Nanded,983,2015-08-01
534,2015-08,Medicine_6,Nashik,949,2015-08-01
535,2015-08,Medicine_6,Parbhani,1133,2015-08-01
536,2015-08,Medicine_6,Pune,999,2015-08-01
537,2015-08,Medicine_6,Satara,1111,2015-08-01
538,2015-08,Medicine_6,Solapur,906,2015-08-01
539,2015-08,Medicine_6,Thane,890,2015-08-01
540,2015-08,Medicine_7,Ahmednagar,1051,2015-08-01
541,2015-08,Medicine_7,Akola,894,2015-08-01
542,2015-08,Medicine_7,Amravati,1060,2015-08-01
543,2015-08,Medicine_7,Aurangabad,986,2015-08-01
544,2015-08,Medicine_7,Chandrapur,1062,2015-08-01
545,2015-08,Medicine_7,Dhule,817,2015-08-01
546,2015-08,Medicine_7,Ichalkaranji,817,2015-08-01
547,2015-08,Medicine_7,Jalgaon,1017,2015-08-01
548,2015-08,Medicine_7,Jalna,1036,2015-08-01
549,2015-08,Medicine_7,Kolhapur,1094,2015-08-01
550,2015-08,Medicine_7,Latur,1004,2015-08-01
551,2015-08,Medicine_7,Mumbai,860,2015-08-01
552,2015-08,Medicine_7,Nagpur,1153,2015-08-01
553,2015-08,Medicine_7,Nanded,1007,2015-08-01
554,2015-08,Medicine_7,Nashik,1118,2015-08-01
555,2015-08,Medicine_7,Parbhani,1226,2015-08-01
556,2015-08,Medicine_7,Pune,847,2015-08-01
557,2015-08,Medicine_7,Satara,1008,2015-08-01
558,2015-08,Medicine_7,Solapur,1163,2015-08-01
559,2015-08,Medicine_7,Thane,1084,2015-08-01
560,2015-08,Medicine_8,Ahmednagar,1219,2015-08-01
561,2015-08,Medicine_8,Akola,1011,2015-08-01
562,2015-08,Medicine_8,Amravati,990,2015-08-01
563,2015-08,Medicine_8,Aurangabad,863,2015-08-01
564,2015-08,Medicine_8,Chandrapur,969,2015-08-01
565,2015-08,Medicine_8,Dhule,1004,2015-08-01
566,2015-08,Medicine_8,Ichalkaranji,995,2015-08-01
567,2015-08,Medicine_8,Jalgaon,853,2015-08-01
568,2015-08,Medicine_8,Jalna,1111,2015-08-01
569,2015-08,Medicine_8,Kolhapur,1030,2015-08-01
570,2015-08,Medicine_8,Latur,882,2015-08-01
571,2015-08,Medicine_8,Mumbai,1049,2015-08-01
572,2015-08,Medicine_8,Nagpur,1098,2015-08-01
573,2015-08,Medicine_8,Nanded,909,2015-08-01
574,2015-08,Medicine_8,Nashik,957,2015-08-01
575,2015-08,Medicine_8,Parbhani,1036,2015-08-01
576,2015-08,Medicine_8,Pune,1057,2015-08-01
577,2015-08,Medicine_8,Satara,971,2015-08-01
578,2015-08,Medicine_8,Solapur,1025,2015-08-01
579,2015-08,Medicine_8,Thane,1066,2015-08-01
580,2015-08,Medicine_9,Ahmednagar,691,2015-08-01
581,2015-08,Medicine_9,Akola,1009,2015-08-01
582,2015-08,Medicine_9,Amravati,1066,2015-08-01
583,2015-08,Medicine_9,Aurangabad,1015,2015-08-01
584,2015-08,Medicine_9,Chandrapur,1009,2015-08-01
585,2015-08,Medicine_9,Dhule,972,2015-08-01
586,2015-08,Medicine_9,Ichalkaranji,1065,2015-08-01
587,2015-08,Medicine_9,Jalgaon,1180,2015-08-01
588,2015-08,Medicine_9,Jalna,863,2015-08-01
589,2015-08,Medicine_9,Kolhapur,933,2015-08-01
590,2015-08,Medicine_9,Latur,835,2015-08-01
591,2015-08,Medicine_9,Mumbai,1205,2015-08-01
592,2015-08,Medicine_9,Nagpur,919,2015-08-01
593,2015-08,Medicine_9,Nanded,753,2015-08-01
594,2015-08,Medicine_9,Nashik,1091,2015-08-01
595,2015-08,Medicine_9,Parbhani,1230,2015-08-01
596,2015-08,Medicine_9,Pune,1035,2015-08-01
597,2015-08,Medicine_9,Satara,862,2015-08-01
598,2015-08,Medicine_9,Solapur,1115,2015-08-01
599,2015-08,Medicine_9,Thane,853,2015-08-01
600,2015-09,Medicine_1,Ahmednagar,939,2015-09-01
601,2015-09,Medicine_1,Akola,1107,2015-09-01
602,2015-09,Medicine_1,Amravati,1028,2015-09-01
603,2015-09,Medicine_1,Aurangabad,1000,2015-09-01
604,2015-09,Medicine_1,Chandrapur,797,2015-09-01
605,2015-09,Medicine_1,Dhule,926,2015-09-01
606,2015-09,Medicine_1,Ichalkaranji,1101,2015-09-01
607,2015-09,Medicine_1,Jalgaon,1024,2015-09-01
608,2015-09,Medicine_1,Jalna,966,2015-09-01
609,2015-09,Medicine_1,Kolhapur,928,2015-09-01
610,2015-09,Medicine_1,Latur,1152,2015-09-01
611,2015-09,Medicine_1,Mumbai,1032,2015-09-01
612,2015-09,Medicine_1,Nagpur,971,2015-09-01
613,2015-09,Medicine_1,Nanded,1007,2015-09-01
614,2015-09,Medicine_1,Nashik,965,2015-09-01
615,2015-09,Medicine_1,Parbhani,781,2015-09-01
616,2015-09,Medicine_1,Pune,984,2015-09-01
617,2015-09,Medicine_1,Satara,1221,2015-09-01
618,2015-09,Medicine_1,Solapur,1003,2015-09-01
619,2015-09,Medicine_1,Thane,954,2015-09-01
620,2015-09,Medicine_10,Ahmednagar,977,2015-09-01
621,2015-09,Medicine_10,Akola,1103,2015-09-01
622,2015-09,Medicine_10,Amravati,1051,2015-09-01
623,2015-09,Medicine_10,Aurangabad,1013,2015-09-01
624,2015-09,Medicine_10,Chandrapur,949,2015-09-01
625,2015-09,Medicine_10,Dhule,829,2015-09-01
626,2015-09,Medicine_10,Ichalkaranji,1068,2015-09-01
627,2015-09,Medicine_10,Jalgaon,898,2015-09-01
628,2015-09,Medicine_10,Jalna,1127,2015-09-01
629,2015-09,Medicine_10,Kolhapur,1066,2015-09-01
630,2015-09,Medicine_10,Latur,1102,2015-09-01
631,2015-09,Medicine_10,Mumbai,924,2015-09-01
632,2015-09,Medicine_10,Nagpur,867,2015-09-01
633,2015-09,Medicine_10,Nanded,1016,2015-09-01
634,2015-09,Medicine_10,Nashik,996,2015-09-01
635,2015-09,Medicine_10,Parbhani,883,2015-09-01
636,2015-09,Medicine_10,Pune,1010,2015-09-01
637,2015-09,Medicine_10,Satara,1039,2015-09-01
638,2015-09,Medicine_10,Solapur,913,2015-09-01
639,2015-09,Medicine_10,Thane,1052,2015-09-01
640,2015-09,Medicine_2,Ahmednagar,929,2015-09-01
641,2015-09,Medicine_2,Akola,738,2015-09-01
642,2015-09,Medicine_2,Amravati,1113,2015-09-01
643,2015-09,Medicine_2,Aurangabad,1184,2015-09-01
644,2015-09,Medicine_2,Chandrapur,901,2015-09-01
645,2015-09,Medicine_2,Dhule,1002,2015-09-01
646,2015-09,Medicine_2,Ichalkaranji,1012,2015-09-01
647,2015-09,Medicine_2,Jalgaon,975,2015-09-01
648,2015-09,Medicine_2,Jalna,1038,2015-09-01
649,2015-09,Medicine_2,Kolhapur,864,2015-09-01
650,2015-09,Medicine_2,Latur,828,2015-09-01
651,2015-09,Medicine_2,Mumbai,917,2015-09-01
652,2015-09,Medicine_2,Nagpur,813,2015-09-01
653,2015-09,Medicine_2,Nanded,929,2015-09-01
654,2015-09,Medicine_2,Nashik,938,2015-09-01
655,2015-09,Medicine_2,Parbhani,749,2015-09-01
656,2015-09,Medicine_2,Pune,896,2015-09-01
657,2015-09,Medicine_2,Satara,887,2015-09-01
658,2015-09,Medicine_2,Solapur,1062,2015-09-01
659,2015-09,Medicine_2,Thane,1021,2015-09-01
660,2015-09,Medicine_3,Ahmednagar,894,2015-09-01
661,2015-09,Medicine_3,Akola,1203,2015-09-01
662,2015-09,Medicine_3,Amravati,1001,2015-09-01
663,2015-09,Medicine_3,Aurangabad,947,2015-09-01
664,2015-09,Medicine_3,Chandrapur,1107,2015-09-01
665,2015-09,Medicine_3,Dhule,931,2015-09-01
666,2015-09,Medicine_3,Ichalkaranji,932,2015-09-01
667,2015-09,Medicine_3,Jalgaon,944,2015-09-01
668,2015-09,Medicine_3,Jalna,1167,2015-09-01
669,2015-09,Medicine_3,Kolhapur,1219,2015-09-01
670,2015-09,Medicine_3,Latur,1182,2015-09-01
671,2015-09,Medicine_3,Mumbai,994,2015-09-01
672,2015-09,Medicine_3,Nagpur,1060,2015-09-01
673,2015-09,Medicine_3,Nanded,1089,2015-09-01
674,2015-09,Medicine_3,Nashik,1206,2015-09-01
675,2015-09,Medicine_3,Parbhani,813,2015-09-01
676,2015-09,Medicine_3,Pune,999,2015-09-01
677,2015-09,Medicine_3,Satara,940,2015-09-01
678,2015-09,Medicine_3,Solapur,903,2015-09-01
679,2015-09,Medicine_3,Thane,944,2015-09-01
680,2015-09,Medicine_4,Ahmednagar,821,2015-09-01
681,2015-09,Medicine_4,Akola,852,2015-09-01
682,2015-09,Medicine_4,Amravati,868,2015-09-01
683,2015-09,Medicine_4,Aurangabad,1025,2015-09-01
684,2015-09,Medicine_4,Chandrapur,734,2015-09-01
685,2015-09,Medicine_4,Dhule,919,2015-09-01
686,2015-09,Medicine_4,Ichalkaranji,834,2015-09-01
687,2015-09,Medicine_4,Jalgaon,859,2015-09-01
688,2015-09,Medicine_4,Jalna,1042,2015-09-01
689,2015-09,Medicine_4,Kolhapur,923,2015-09-01
690,2015-09,Medicine_4,Latur,892,2015-09-01
691,2015-09,Medicine_4,Mumbai,1245,2015-09-01
692,2015-09,Medicine_4,Nagpur,880,2015-09-01
693,2015-09,Medicine_4,Nanded,1023,2015-09-01
694,2015-09,Medicine_4,Nashik,886,2015-09-01
695,2015-09,Medicine_4,Parbhani,1079,2015-09-01
696,2015-09,Medicine_4,Pune,1072,2015-09-01
697,2015-09,Medicine_4,Satara,873,2015-09-01
698,2015-09,Medicine_4,Solapur,974,2015-09-01
699,2015-09,Medicine_4,Thane,839,2015-09-01
700,2015-09,Medicine_5,Ahmednagar,1131,2015-09-01
701,2015-09,Medicine_5,Akola,917,2015-09-01
702,2015-09,Medicine_5,Amravati,1008,2015-09-01
703,2015-09,Medicine_5,Aurangabad,1053,2015-09-01
704,2015-09,Medicine_5,Chandrapur,822,2015-09-01
705,2015-09,Medicine_5,Dhule,992,2015-09-01
706,2015-09,Medicine_5,Ichalkaranji,983,2015-09-01
707,2015-09,Medicine_5,Jalgaon,964,2015-09-01
708,2015-09,Medicine_5,Jalna,952,2015-09-01
709,2015-09,Medicine_5,Kolhapur,966,2015-09-01
710,2015-09,Medicine_5,Latur,1054,2015-09-01
711,2015-09,Medicine_5,Mumbai,1145,2015-09-01
712,2015-09,Medicine_5,Nagpur,945,2015-09-01
713,2015-09,Medicine_5,Nanded,1029,2015-09-01
714,2015-09,Medicine_5,Nashik,981,2015-09-01
715,2015-09,Medicine_5,Parbhani,790,2015-09-01
716,2015-09,Medicine_5,Pune,1086,2015-09-01
717,2015-09,Medicine_5,Satara,958,2015-09-01
718,2015-09,Medicine_5,Solapur,1055,2015-09-01
719,2015-09,Medicine_5,Thane,1059,2015-09-01
720,2015-09,Medicine_6,Ahmednagar,621,2015-09-01
721,2015-09,Medicine_6,Akola,921,2015-09-01
722,2015-09,Medicine_6,Amravati,888,2015-09-01
723,2015-09,Medicine_6,Aurangabad,896,2015-09-01
724,2015-09,Medicine_6,Chandrapur,930,2015-09-01
725,2015-09,Medicine_6,Dhule,925,2015-09-01
726,2015-09,Medicine_6,Ichalkaranji,1019,2015-09-01
727,2015-09,Medicine_6,Jalgaon,1133,2015-09-01
728,2015-09,Medicine_6,Jalna,890,2015-09-01
729,2015-09,Medicine_6,Kolhapur,910,2015-09-01
730,2015-09,Medicine_6,Latur,968,2015-09-01
731,2015-09,Medicine_6,Mumbai,843,2015-09-01
732,2015-09,Medicine_6,Nagpur,888,2015-09-01
733,2015-09,Medicine_6,Nanded,1145,2015-09-01
734,2015-09,Medicine_6,Nashik,1204,2015-09-01
735,2015-09,Medicine_6,Parbhani,967,2015-09-01
736,2015-09,Medicine_6,Pune,1108,2015-09-01
737,2015-09,Medicine_6,Satara,914,2015-09-01
738,2015-09,Medicine_6,Solapur,978,2015-09-01
739,2015-09,Medicine_6,Thane,992,2015-09-01
740,2015-09,Medicine_7,Ahmednagar,903,2015-09-01
741,2015-09,Medicine_7,Akola,878,2015-09-01
742,2015-09,Medicine_7,Amravati,956,2015-09-01
743,2015-09,Medicine_7,Aurangabad,963,2015-09-01
744,2015-09,Medicine_7,Chandrapur,1019,2015-09-01
745,2015-09,Medicine_7,Dhule,858,2015-09-01
746,2015-09,Medicine_7,Ichalkaranji,981,2015-09-01
747,2015-09,Medicine_7,Jalgaon,879,2015-09-01
748,2015-09,Medicine_7,Jalna,885,2015-09-01
749,2015-09,Medicine_7,Kolhapur,869,2015-09-01
750,2015-09,Medicine_7,Latur,1059,2015-09-01
751,2015-09,Medicine_7,Mumbai,870,2015-09-01
752,2015-09,Medicine_7,Nagpur,1064,2015-09-01
753,2015-09,Medicine_7,Nanded,961,2015-09-01
754,2015-09,Medicine_7,Nashik,771,2015-09-01
755,2015-09,Medicine_7,Parbhani,967,2015-09-01
756,2015-09,Medicine_7,Pune,908,2015-09-01
757,2015-09,Medicine_7,Satara,931,2015-09-01
758,2015-09,Medicine_7,Solapur,1081,2015-09-01
759,2015-09,Medicine_7,Thane,832,2015-09-01
760,2015-09,Medicine_8,Ahmednagar,1049,2015-09-01
761,2015-09,Medicine_8,Akola,967,2015-09-01
762,2015-09,Medicine_8,Amravati,963,2015-09-01
763,2015-09,Medicine_8,Aurangabad,878,2015-09-01
764,2015-09,Medicine_8,Chandrapur,860,2015-09-01
765,2015-09,Medicine_8,Dhule,1099,2015-09-01
766,2015-09,Medicine_8,Ichalkaranji,1027,2015-09-01
767,2015-09,Medicine_8,Jalgaon,1021,2015-09-01
768,2015-09,Medicine_8,Jalna,921,2015-09-01
769,2015-09,Medicine_8,Kolhapur,1160,2015-09-01
770,2015-09,Medicine_8,Latur,1001,2015-09-01
771,2015-09,Medicine_8,Mumbai,975,2015-09-01
772,2015-09,Medicine_8,Nagpur,852,2015-09-01
773,2015-09,Medicine_8,Nanded,1084,2015-09-01
774,2015-09,Medicine_8,Nashik,875,2015-09-01
775,2015-09,Medicine_8,Parbhani,939,2015-09-01
776,2015-09,Medicine_8,Pune,1052,2015-09-01
777,2015-09,Medicine_8,Satara,962,2015-09-01
778,2015-09,Medicine_8,Solapur,1071,2015-09-01
779,2015-09,Medicine_8,Thane,1028,2015-09-01
780,2015-09,Medicine_9,Ahmednagar,901,2015-09-01
781,2015-09,Medicine_9,Akola,1068,2015-09-01
782,2015-09,Medicine_9,Amravati,941,2015-09-01
783,2015-09,Medicine_9,Aurangabad,897,2015-09-01
784,2015-09,Medicine_9,Chandrapur,1048,2015-09-01
785,2015-09,Medicine_9,Dhule,1130,2015-09-01
786,2015-09,Medicine_9,Ichalkaranji,909,2015-09-01
787,2015-09,Medicine_9,Jalgaon,1045,2015-09-01
788,2015-09,Medicine_9,Jalna,1118,2015-09-01
789,2015-09,Medicine_9,Kolhapur,978,2015-09-01
790,2015-09,Medicine_9,Latur,1007,2015-09-01
791,2015-09,Medicine_9,Mumbai,1031,2015-09-01
792,2015-09,Medicine_9,Nagpur,1003,2015-09-01
793,2015-09,Medicine_9,Nanded,920,2015-09-01
794,2015-09,Medicine_9,Nashik,938,2015-09-01
795,2015-09,Medicine_9,Parbhani,836,2015-09-01
796,2015-09,Medicine_9,Pune,1080,2015-09-01
797,2015-09,Medicine_9,Satara,927,2015-09-01
798,2015-09,Medicine_9,Solapur,893,2015-09-01
799,2015-09,Medicine_9,Thane,931,2015-09-01
800,2015-10,Medicine_1,Ahmednagar,1217,2015-10-01
801,2015-10,Medicine_1,Akola,931,2015-10-01
802,2015-10,Medicine_1,Amravati,942,2015-10-01
803,2015-10,Medicine_1,Aurangabad,947,2015-10-01
804,2015-10,Medicine_1,Chandrapur,983,2015-10-01
805,2015-10,Medicine_1,Dhule,1186,2015-10-01
806,2015-10,Medicine_1,Ichalkaranji,1149,2015-10-01
807,2015-10,Medicine_1,Jalgaon,1137,2015-10-01
808,2015-10,Medicine_1,Jalna,958,2015-10-01
809,2015-10,Medicine_1,Kolhapur,854,2015-10-01
810,2015-10,Medicine_1,Latur,833,2015-10-01
811,2015-10,Medicine_1,Mumbai,1058,2015-10-01
812,2015-10,Medicine_1,Nagpur,932,2015-10-01
813,2015-10,Medicine_1,Nanded,1039,2015-10-01
814,2015-10,Medicine_1,Nashik,769,2015-10-01
815,2015-10,Medicine_1,Parbhani,956,2015-10-01
816,2015-10,Medicine_1,Pune,1247,2015-10-01
817,2015-10,Medicine_1,Satara,1202,2015-10-01
818,2015-10,Medicine_1,Solapur,788,2015-10-01
819,2015-10,Medicine_1,Thane,967,2015-10-01
820,2015-10,Medicine_10,Ahmednagar,1025,2015-10-01
821,2015-10,Medicine_10,Akola,1059,2015-10-01
822,2015-10,Medicine_10,Amravati,1146,2015-10-01
823,2015-10,Medicine_10,Aurangabad,1040,2015-10-01
824,2015-10,Medicine_10,Chandrapur,993,2015-10-01
825,2015-10,Medicine_10,Dhule,1099,2015-10-01
826,2015-10,Medicine_10,Ichalkaranji,1174,2015-10-01
827,2015-10,Medicine_10,Jalgaon,728,2015-10-01
828,2015-10,Medicine_10,Jalna,1178,2015-10-01
829,2015-10,Medicine_10,Kolhapur,1074,2015-10-01
830,2015-10,Medicine_10,Latur,902,2015-10-01
831,2015-10,Medicine_10,Mumbai,940,2015-10-01
832,2015-10,Medicine_10,Nagpur,1195,2015-10-01
833,2015-10,Medicine_10,Nanded,1186,2015-10-01
834,2015-10,Medicine_10,Nashik,1189,2015-10-01
835,2015-10,Medicine_10,Parbhani,1073,2015-10-01
836,2015-10,Medicine_10,Pune,928,2015-10-01
837,2015-10,Medicine_10,Satara,963,2015-10-01
838,2015-10,Medicine_10,Solapur,1024,2015-10-01
839,2015-10,Medicine_10,Thane,1018,2015-10-01
840,2015-10,Medicine_2,Ahmednagar,997,2015-10-01
841,2015-10,Medicine_2,Akola,1069,2015-10-01
842,2015-10,Medicine_2,Amravati,1290,2015-10-01
843,2015-10,Medicine_2,Aurangabad,1207,2015-10-01
844,2015-10,Medicine_2,Chandrapur,733,2015-10-01
845,2015-10,Medicine_2,Dhule,1106,2015-10-01
846,2015-10,Medicine_2,Ichalkaranji,855,2015-10-01
847,2015-10,Medicine_2,Jalgaon,1216,2015-10-01
848,2015-10,Medicine_2,Jalna,1036,2015-10-01
849,2015-10,Medicine_2,Kolhapur,928,2015-10-01
850,2015-10,Medicine_2,Latur,1017,2015-10-01
851,2015-10,Medicine_2,Mumbai,1032,2015-10-01
852,2015-10,Medicine_2,Nagpur,960,2015-10-01
853,2015-10,Medicine_2,Nanded,990,2015-10-01
854,2015-10,Medicine_2,Nashik,953,2015-10-01
855,2015-10,Medicine_2,Parbhani,963,2015-10-01
856,2015-10,Medicine_2,Pune,1075,2015-10-01
857,2015-10,Medicine_2,Satara,1120,2015-10-01
858,2015-10,Medicine_2,Solapur,1041,2015-10-01
859,2015-10,Medicine_2,Thane,918,2015-10-01
860,2015-10,Medicine_3,Ahmednagar,879,2015-10-01
861,2015-10,Medicine_3,Akola,1012,2015-10-01
862,2015-10,Medicine_3,Amravati,1029,2015-10-01
863,2015-10,Medicine_3,Aurangabad,1026,2015-10-01
864,2015-10,Medicine_3,Chandrapur,989,2015-10-01
865,2015-10,Medicine_3,Dhule,828,2015-10-01
866,2015-10,Medicine_3,Ichalkaranji,1198,2015-10-01
867,2015-10,Medicine_3,Jalgaon,842,2015-10-01
868,2015-10,Medicine_3,Jalna,1062,2015-10-01
869,2015-10,Medicine_3,Kolhapur,853,2015-10-01
870,2015-10,Medicine_3,Latur,1120,2015-10-01
871,2015-10,Medicine_3,Mumbai,1188,2015-10-01
872,2015-10,Medicine_3,Nagpur,920,2015-10-01
873,2015-10,Medicine_3,Nanded,946,2015-10-01
874,2015-10,Medicine_3,Nashik,956,2015-10-01
875,2015-10,Medicine_3,Parbhani,976,2015-10-01
876,2015-10,Medicine_3,Pune,1032,2015-10-01
877,2015-10,Medicine_3,Satara,1039,2015-10-01
878,2015-10,Medicine_3,Solapur,955,2015-10-01
879,2015-10,Medicine_3,Thane,1057,2015-10-01
880,2015-10,Medicine_4,Ahmednagar,888,2015-10-01
881,2015-10,Medicine_4,Akola,931,2015-10-01
882,2015-10,Medicine_4,Amravati,981,2015-10-01
883,2015-10,Medicine_4,Aurangabad,923,2015-10-01
884,2015-10,Medicine_4,Chandrapur,813,2015-10-01
885,2015-10,Medicine_4,Dhule,806,2015-10-01
886,2015-10,Medicine_4,Ichalkaranji,1061,2015-10-01
887,2015-10,Medicine_4,Jalgaon,1118,2015-10-01
888,2015-10,Medicine_4,Jalna,790,2015-10-01
889,2015-10,Medicine_4,Kolhapur,927,2015-10-01
890,2015-10,Medicine_4,Latur,1063,2015-10-01
891,2015-10,Medicine_4,Mumbai,976,2015-10-01
892,2015-10,Medicine_4,Nagpur,1176,2015-10-01
893,2015-10,Medicine_4,Nanded,1050,2015-10-01
894,2015-10,Medicine_4,Nashik,1061,2015-10-01
895,2015-10,Medicine_4,Parbhani,1066,2015-10-01
896,2015-10,Medicine_4,Pune,1073,2015-10-01
897,2015-10,Medicine_4,Satara,1037,2015-10-01
898,2015-10,Medicine_4,Solapur,1192,2015-10-01
899,2015-10,Medicine_4,Thane,886,2015-10-01
900,2015-10,Medicine_5,Ahmednagar,958,2015-10-01
901,2015-10,Medicine_5,Akola,1066,2015-10-01
902,2015-10,Medicine_5,Amravati,1068,2015-10-01
903,2015-10,Medicine_5,Aurangabad,889,2015-10-01
904,2015-10,Medicine_5,Chandrapur,931,2015-10-01
905,2015-10,Medicine_5,Dhule,929,2015-10-01
906,2015-10,Medicine_5,Ichalkaranji,978,2015-10-01
907,2015-10,Medicine_5,Jalgaon,727,2015-10-01
908,2015-10,Medicine_5,Jalna,910,2015-10-01
909,2015-10,Medicine_5,Kolhapur,1202,2015-10-01
910,2015-10,Medicine_5,Latur,1028,2015-10-01
911,2015-10,Medicine_5,Mumbai,1206,2015-10-01
912,2015-10,Medicine_5,Nagpur,977,2015-10-01
913,2015-10,Medicine_5,Nanded,922,2015-10-01
914,2015-10,Medicine_5,Nashik,963,2015-10-01
915,2015-10,Medicine_5,Parbhani,1050,2015-10-01
916,2015-10,Medicine_5,Pune,1088,2015-10-01
917,2015-10,Medicine_5,Satara,998,2015-10-01
918,2015-10,Medicine_5,Solapur,1038,2015-10-01
919,2015-10,Medicine_5,Thane,1068,2015-10-01
920,2015-10,Medicine_6,Ahmednagar,821,2015-10-01
921,2015-10,Medicine_6,Akola,1051,2015-10-01
922,2015-10,Medicine_6,Amravati,881,2015-10-01
923,2015-10,Medicine_6,Aurangabad,1270,2015-10-01
924,2015-10,Medicine_6,Chandrapur,933,2015-10-01
925,2015-10,Medicine_6,Dhule,893,2015-10-01
926,2015-10,Medicine_6,Ichalkaranji,828,2015-10-01
927,2015-10,Medicine_6,Jalgaon,822,2015-10-01
928,2015-10,Medicine_6,Jalna,1021,2015-10-01
929,2015-10,Medicine_6,Kolhapur,1155,2015-10-01
930,2015-10,Medicine_6,Latur,1031,2015-10-01
931,2015-10,Medicine_6,Mumbai,1033,2015-10-01
932,2015-10,Medicine_6,Nagpur,1133,2015-10-01
933,2015-10,Medicine_6,Nanded,995,2015-10-01
934,2015-10,Medicine_6,Nashik,1017,2015-10-01
935,2015-10,Medicine_6,Parbhani,1118,2015-10-01
936,2015-10,Medicine_6,Pune,907,2015-10-01
937,2015-10,Medicine_6,Satara,1059,2015-10-01
938,2015-10,Medicine_6,Solapur,1092,2015-10-01
939,2015-10,Medicine_6,Thane,1085,2015-10-01
940,2015-10,Medicine_7,Ahmednagar,1021,2015-10-01
941,2015-10,Medicine_7,Akola,1103,2015-10-01
942,2015-10,Medicine_7,Amravati,852,2015-10-01
943,2015-10,Medicine_7,Aurangabad,932,2015-10-01
944,2015-10,Medicine_7,Chandrapur,1060,2015-10-01
945,2015-10,Medicine_7,Dhule,1010,2015-10-01
946,2015-10,Medicine_7,Ichalkaranji,953,2015-10-01
947,2015-10,Medicine_7,Jalgaon,841,2015-10-01
